,code,name,name_jp,type,type_jp,address,postal_code,phone,state,state_jp,latitude,longitude,found,faculty_count,department_count,has_grad,has_remote,review_rating,review_count,difficulty_SD,difficulty_rank
323,F113310102902,Toyo Gakuen University,東洋学園大学,Private,私立,東京都文京区本郷1－26－3,113－0033,03－3811－1696,Tokyo To,東京都,35.704567,139.757568,1992-04,4,5,True,False,3.54,99.0,38.3,F
324,F113310102911,Teikyo Heisei University,帝京平成大学,Private,私立,東京都豊島区東池袋2－51－4,170－8445,03－5843－3111,Tokyo To,東京都,35.732563,139.718811,1986-12,12,30,True,True,3.8,669.0,40.7,E
325,F113310102920,Aoyama Gakuin University,青山学院大学,Private,私立,東京都渋谷区渋谷4－4－25,150－8366,03－3409－7798,Tokyo To,東京都,35.6618,139.708862,1949-04,22,52,True,False,4.03,1871.0,60.2,A
326,F113310102939,Ueno Gakuen University,上野学園大学,Private,私立,東京都台東区東上野4－24－12,110－8642,03－3842－1020,Tokyo To,東京都,35.715767,139.782227,1958-01,2,4,False,False,3.69,35.0,,
327,F113310102948,Otsuma Women’s University,大妻女子大学,Private,私立,東京都千代田区三番町12,102－8357,03－5275－6000,Tokyo To,東京都,35.69109,139.742264,1949-03,6,15,True,False,3.95,613.0,44.4,D
328,F113310102957,Gakushuin University,学習院大学,Private,私立,東京都豊島区目白1－5－1,171－8588,03－5992－1003,Tokyo To,東京都,35.721264,139.707245,1877-10,12,38,True,False,4.11,805.0,56.8,B
329,F113310102966,Kitasato University,北里大学,Private,私立,東京都港区白金5－9－1,108－8641,03－3444－6161,Tokyo To,東京都,35.645351,139.725525,1962-04,14,27,True,False,3.98,621.0,46.6,D
330,F113310102975,Kyoritsu Women’s University,共立女子大学,Private,私立,東京都千代田区一ツ橋2－2－1,101－8437,03－3237－2536,Tokyo To,東京都,35.693314,139.757553,1928-10,9,16,True,False,3.92,489.0,45.7,D
331,F113310102984,Keio University,慶應義塾大学,Private,私立,東京都港区三田2－15－45,108－8345,03－5427－1554,Tokyo To,東京都,35.649147,139.742828,1890-01,28,59,True,True,4.19,2682.0,66.3,S
332,F113310102993,Kogakuin University,工学院大学,Private,私立,東京都新宿区西新宿1－24－2,163－8677,03－3342－1211,Tokyo To,東京都,35.690514,139.695648,1944-03,7,24,True,False,3.64,249.0,56.0,B
333,F113310103000,Kokugakuin University,國學院大學,Private,私立,東京都渋谷区東4－10－28,150－8440,03－5466－0111,Tokyo To,東京都,35.655972,139.711365,1904-04,11,22,True,False,3.91,715.0,,
334,F113310103019,Kokushikan University,国士舘大学,Private,私立,東京都世田谷区世田谷4－28－1,154－8515,03－5481－3111,Tokyo To,東京都,35.646896,139.653458,1929-04,17,29,True,False,3.75,503.0,44.7,D
335,F113310103028,Komazawa University,駒澤大学,Private,私立,東京都世田谷区駒沢1－23－1,154－8525,03－3418－9111,Tokyo To,東京都,35.628857,139.65863,1882-10,16,32,True,False,3.73,990.0,52.1,C
336,F113310103037,Jissen Women’s University,実践女子大学,Private,私立,東京都日野市大坂上4－1－1,191－8510,042－585－8817,Tokyo To,東京都,35.67152,139.38974,1925-01,6,15,True,False,3.92,375.0,45.8,D
337,F113310103046,Shibaura Institute of Technology,芝浦工業大学,Private,私立,東京都江東区豊洲3－7－5,135－8548,03－5859－7000,Tokyo To,東京都,35.659737,139.794281,1927-07,5,28,True,False,3.94,376.0,53.5,C
338,F113310103055,Juntendo University,順天堂大学,Private,私立,東京都文京区本郷2－1－1,113－8421,03－3813－3111,Tokyo To,東京都,35.701954,139.761734,1944-04,10,15,True,False,4.07,276.0,53.9,C
339,F113310103064,Sophia University,上智大学,Private,私立,東京都千代田区紀尾井町7－1,102－8554,03－3238－3111,Tokyo To,東京都,35.683189,139.732742,1913-03,20,57,True,False,4.2,1120.0,62.3,A
340,F113310103073,Showa University,昭和大学,Private,私立,東京都品川区旗の台1－5－8,142－8555,03－3784－8000,Tokyo To,東京都,35.60899,139.704071,1928-04,9,15,True,False,3.91,216.0,53.9,C
341,F113310103082,Showa Women’s University,昭和女子大学,Private,私立,東京都世田谷区太子堂1－7－57,154－8533,03－3411－5111,Tokyo To,東京都,35.645466,139.675186,1946-04,9,25,True,False,3.94,549.0,51.6,C
342,F113310103091,Showa Pharmaceutical University,昭和薬科大学,Private,私立,東京都町田市東玉川学園3－3165,194－8543,042－721－1511,Tokyo To,東京都,35.55368,139.470673,1930-11,2,3,True,False,3.55,74.0,50.3,C
343,F113310103108,Joshibi University of Art And Design,女子美術大学,Private,私立,東京都杉並区和田1－49－8,166－8538,03－5340－4500,Tokyo To,東京都,35.693089,139.662079,1900-10,2,6,True,False,4.0,154.0,41.0,E
344,F113310103117,Sugino Fashion College,杉野服飾大学,Private,私立,東京都品川区上大崎4－6－19,141－8652,03－3491－8151,Tokyo To,東京都,35.631489,139.71553,1964-04,3,4,True,False,3.51,45.0,35.5,F
345,F113310103126,Seijo University,成城大学,Private,私立,東京都世田谷区成城6－1－20,157－8511,03－3482－2101,Tokyo To,東京都,35.642353,139.600174,1926-03,8,21,True,False,3.81,440.0,54.5,B
346,F113310103135,"University of The Sacred Heart, Tokyo",聖心女子大学,Private,私立,東京都渋谷区広尾4－3－1,150－8938,03－3407－5811,Tokyo To,東京都,35.653835,139.717285,1916-04,2,15,True,False,4.33,148.0,45.0,D
347,F113310103144,Seisen University,清泉女子大学,Private,私立,東京都品川区東五反田3－16－21,141－8642,03－3447－5551,Tokyo To,東京都,35.626957,139.729797,1950-02,3,10,True,False,4.15,186.0,42.2,E
348,F113310103153,St.Luke’s International University,聖路加国際大学,Private,私立,東京都中央区明石町10－1,104－0044,03－3543－6391,Tokyo To,東京都,35.668316,139.775391,1920-10,3,4,True,False,4.41,42.0,59.7,A
349,F113310103162,Senshu University,専修大学,Private,私立,東京都千代田区神田神保町3－8－1,101－8425,03－3265－6821,Tokyo To,東京都,35.6968,139.753876,1880-09,17,37,True,False,3.74,1185.0,50.2,C
350,F113310103171,Taisho University,大正大学,Private,私立,東京都豊島区西巣鴨3－20－1,170－8470,03－3918－7311,Tokyo To,東京都,35.741486,139.728256,1926-04,11,22,True,False,3.8,311.0,41.3,E
351,F113310103180,Daito Bunka University,大東文化大学,Private,私立,東京都板橋区高島平1－9－1,175－8571,03－5399－7333,Tokyo To,東京都,35.782089,139.667938,1923-09,17,37,True,False,3.69,571.0,43.8,E
352,F113310103199,Takachiho University,高千穂大学,Private,私立,東京都杉並区大宮2－19－1,168－8508,03－3313－0141,Tokyo To,東京都,35.682804,139.638245,1912-05,4,4,True,False,3.56,85.0,38.0,F
353,F113310103206,Takushoku University,拓殖大学,Private,私立,東京都文京区小日向3－4－14,112－8585,03－3947－7111,Tokyo To,東京都,35.715481,139.737274,1900-06,12,25,True,False,3.64,423.0,41.2,E
354,F113310103215,Tama Art University,多摩美術大学,Private,私立,東京都世田谷区上野毛3－15－34,158－8558,03－3702－1141,Tokyo To,東京都,35.61409,139.637085,1935-10,2,17,True,False,3.95,196.0,45.1,D
355,F113310103224,Chuo University,中央大学,Private,私立,東京都八王子市東中野742－1,192－0393,042－674－2210,Tokyo To,東京都,35.638794,139.399811,1885-07,17,61,True,True,3.91,2298.0,57.9,B
356,F113310103233,Tokai University,東海大学,Private,私立,神奈川県平塚市北金目4－1－1,259－1292,0463－58－1211,Kanagawa Ken,神奈川県,35.359573,139.271378,1946-05,44,120,True,False,3.8,1430.0,43.4,E
357,F113310103242,Tokyo Medical University,東京医科大学,Private,私立,東京都新宿区新宿6－1－1,160－8402,03－3351－6141,Tokyo To,東京都,35.69355,139.71225,1916-09,2,10,True,False,3.9,52.0,61.0,A
358,F113310103251,Tokyo Kasei University,東京家政大学,Private,私立,東京都板橋区加賀1－18－1,173－8602,03－3961－5226,Tokyo To,東京都,35.756275,139.719482,1922-12,6,20,True,False,3.95,598.0,43.6,E
359,F113310103260,Tokyo Kasei Gakuin University,東京家政学院大学,Private,私立,東京都町田市相原町2600,194－0292,042－782－9811,Tokyo To,東京都,35.60841,139.310562,1963-01,3,8,True,False,3.57,98.0,36.3,F
360,F113310103279,Tokyo Dental College,東京歯科大学,Private,私立,東京都千代田区神田三崎町2－9－18,101－0061,03－6380－9001,Tokyo To,東京都,35.701309,139.754852,1890-01,2,2,True,False,4.16,53.0,55.5,B
361,F113310103288,The Jikei University School of Medicine,東京慈恵会医科大学,Private,私立,東京都港区西新橋3－25－8,105－8461,03－3433－1111,Tokyo To,東京都,35.662537,139.75029,1921-10,2,4,True,False,4.28,50.0,60.0,A
362,F113310103297,Tokyo Woman's Christian University,東京女子大学,Private,私立,東京都杉並区善福寺2－6－1,167－8585,03－5382－6340,Tokyo To,東京都,35.709896,139.591202,1918-03,3,10,True,False,3.93,442.0,52.3,C
363,F113310103304,Tokyo Women’s Medical University,東京女子医科大学,Private,私立,東京都新宿区河田町8－1,162－8666,03－3353－8111,Tokyo To,東京都,35.696342,139.719635,1900-12,4,10,True,False,4.29,50.0,53.0,C
364,F113310103313,Tokyo Denki University,東京電機大学,Private,私立,東京都足立区千住旭町5,120－8551,03－5284－5202,Tokyo To,東京都,35.748764,139.806381,1939-04,11,36,True,False,3.68,376.0,49.3,C
365,F113310103322,Tokyo University of Agriculture,東京農業大学,Private,私立,東京都世田谷区桜丘1－1－1,156－8502,03－5477－2207,Tokyo To,東京都,35.640781,139.631912,1891-03,12,51,True,False,3.94,814.0,47.3,D
366,F113310103331,Tokyo University of Pharmacy And Life Sciences,東京薬科大学,Private,私立,東京都八王子市堀之内1432－1,192－0392,042－676－5111,Tokyo To,東京都,35.638222,139.385071,1880-11,4,9,True,False,3.82,212.0,48.2,D
367,F113310103340,Tokyo University of Science,東京理科大学,Private,私立,東京都新宿区神楽坂1－3,162－8601,03－3260－4271,Tokyo To,東京都,35.699505,139.741348,1881-06,17,51,True,False,3.85,1128.0,57.2,B
368,F113310103359,Toho University,東邦大学,Private,私立,東京都大田区大森西5－21－16,143－8540,03－3762－4151,Tokyo To,東京都,35.570171,139.724884,1925-03,9,20,True,False,3.98,267.0,48.1,D
369,F113310103368,Toyo University,東洋大学,Private,私立,東京都文京区白山5－28－20,112－8606,03－3945－7224,Tokyo To,東京都,35.724289,139.750763,1903-10,38,81,True,True,3.83,1870.0,51.2,C
370,F113310103377,Tokyo College of Music,東京音楽大学,Private,私立,東京都目黒区上目黒1-9-1,153－8622,03－6455－2700,Tokyo To,東京都,35.647171,139.699265,1954-02,2,6,True,False,4.14,145.0,35.0,F
371,F113310103386,Nishogakusha University,二松学舎大学,Private,私立,東京都千代田区三番町6－16,102－8336,03－3261－7407,Tokyo To,東京都,35.691261,139.74527,1928-02,5,10,True,False,3.67,192.0,,
372,F113310103395,Nihon University,日本大学,Private,私立,東京都千代田区九段南4－8－24,102－8275,03－5275－8110,Tokyo To,東京都,35.691322,139.737396,1889-10,40,149,True,True,3.71,3665.0,47.3,D
373,F113310103402,Nippon Medical School,日本医科大学,Private,私立,東京都文京区千駄木1－1－5,113－8602,03－3822－2131,Tokyo To,東京都,35.721233,139.758453,1904-04,2,2,True,False,3.99,31.0,70.0,S
374,F113310103411,The Nippon Dental University,日本歯科大学,Private,私立,東京都千代田区富士見1－9－20,102－8159,03－3261－8311,Tokyo To,東京都,35.697971,139.746216,1907-06,4,4,True,False,3.16,35.0,46.3,D
375,F113310103420,Japan College of Social Work,日本社会事業大学,Private,私立,東京都清瀬市竹丘3－1－30,204－8555,042－496－3000,Tokyo To,東京都,35.767517,139.508698,1946-11,3,4,True,False,3.86,85.0,40.0,E
376,F113310103439,Japan Women’s University,日本女子大学,Private,私立,東京都文京区目白台2－8－1,112－8681,03－3943－3131,Tokyo To,東京都,35.715923,139.721085,1900-12,10,35,True,True,4.09,748.0,53.3,C
377,F113310103448,Japan Women’s College of Physical Education,日本女子体育大学,Private,私立,東京都世田谷区北烏山8-19-1,157－8565,03－3300－2258,Tokyo To,東京都,35.676498,139.590546,1922-04,2,7,True,False,4.0,213.0,35.5,F
378,F113310103457,Nippon Sport Science University,日本体育大学,Private,私立,東京都世田谷区深沢7－1－1,158－8508,03－5706－0900,Tokyo To,東京都,35.621609,139.650009,1941-03,9,16,True,False,4.03,382.0,40.0,E
379,F113310103466,Japan Lutheran College,ルーテル学院大学,Private,私立,東京都三鷹市大沢3－10－20,181－0015,0422－31－4611,Tokyo To,東京都,35.686474,139.527481,1909-09,2,3,True,False,3.97,35.0,35.7,F
380,F113310103475,Bunka Gakuen University,文化学園大学,Private,私立,東京都渋谷区代々木3－22－1,151－8523,03－3299－2310,Tokyo To,東京都,35.685848,139.693954,1964-01,5,11,True,False,4.08,143.0,41.2,E
381,F113310103484,Hosei University,法政大学,Private,私立,東京都千代田区富士見2－17－1,102－8160,03－3264－9243,Tokyo To,東京都,35.695679,139.74115,1903-08,35,74,True,True,3.89,2242.0,58.7,B
382,F113310103493,Hoshi University,星薬科大学,Private,私立,東京都品川区荏原2－4－41,142－8501,03－3786－1011,Tokyo To,東京都,35.618053,139.712601,1941-04,2,4,True,False,3.9,145.0,56.0,B
383,F113310103509,Musashi University,武蔵大学,Private,私立,東京都練馬区豊玉上1－26－1,176－8534,03－5984－3713,Tokyo To,東京都,35.736893,139.666885,1921-12,6,13,True,False,3.96,341.0,56.0,B
384,F113310103518,Tokyo City University,東京都市大学,Private,私立,東京都世田谷区玉堤1－28－1,158－8557,03－5707－0104,Tokyo To,東京都,35.596542,139.650925,1929-09,9,25,True,False,3.88,396.0,50.1,C
385,F113310103527,Musashino Academia Musicae,武蔵野音楽大学,Private,私立,東京都練馬区羽沢1－13－1,176－8521,03－3992－1121,Tokyo To,東京都,35.741283,139.672195,1929-02,4,12,True,False,3.86,96.0,35.0,F
386,F113310103536,Meiji University,明治大学,Private,私立,東京都千代田区神田駿河台1－1,101－8301,03－3296－4545,Tokyo To,東京都,35.697712,139.761398,1903-08,26,65,True,False,4.01,2765.0,60.8,A
387,F113310103545,Meiji Gakuin University,明治学院大学,Private,私立,東京都港区白金台1－2－37,108－8636,03－5421－5111,Tokyo To,東京都,35.636738,139.730743,1903-11,13,28,True,False,3.9,976.0,54.2,B
388,F113310103554,Meiji Pharmaceutical University,明治薬科大学,Private,私立,東京都清瀬市野塩2－522－1,204－8588,042－495－8611,Tokyo To,東京都,35.781338,139.50618,1902-03,2,4,True,False,3.93,175.0,50.6,C
389,F113310103563,Rikkyo University,立教大学,Private,私立,東京都豊島区西池袋3－34－1,171－8501,03－3985－2752,Tokyo To,東京都,35.729706,139.704742,1949-02,24,54,True,False,4.09,1811.0,60.6,A
390,F113310103572,Rissho University,立正大学,Private,私立,東京都品川区大崎4－2－16,141－8602,03－3492－2681,Tokyo To,東京都,35.62101,139.724075,1904-04,16,33,True,False,3.76,602.0,42.3,E
391,F113310103581,Waseda University,早稲田大学,Private,私立,東京都新宿区戸塚町１－１０４,169－8050,03-3204-2253,Tokyo To,東京都,35.710083,139.722244,1902-10,35,94,True,True,4.14,4280.0,65.7,S
392,F113310103590,International College For Postgraduate Buddhist Studies,国際仏教学大学院大学,Private,私立,東京都文京区春日2-8-9,112-0003,03-5981-5271,Tokyo To,東京都,35.710667,139.740997,1995-12,1,1,True,False,5.0,1.0,,
393,F113310103607,Gakushuin Women’s College,学習院女子大学,Private,私立,東京都新宿区戸山3－20－1,162－8650,03－3203－1906,Tokyo To,東京都,35.706844,139.713242,1998-04,2,4,True,False,4.19,159.0,45.0,D
394,F113310103616,International Professional University of Technology in Tokyo,東京国際工科専門職大学,Private,私立,東京都新宿区西新宿1-7-3,160－0023,03-3344-5555,Tokyo To,東京都,35.691559,139.698044,2020-04,2,3,False,False,4.0,1.0,,
395,F113310103625,Tokyo Professional University of Health Sciences,東京保健医療専門職大学,Private,私立,東京都江東区塩浜2-22-10,135－0043,03-6272-5671,Tokyo To,東京都,35.66444,139.813049,2020-04,1,2,False,False,,,36.5,F
396,F113310103634,Professional University of Information and Management for Innovation,情報経営イノベーション専門職大学,Private,私立,東京都墨田区文花1-18-13,131－0044,03-5655-1555,Tokyo To,東京都,35.711437,139.823807,2020-04,1,1,False,False,3.5,2.0,35.0,F
397,F113310103643,"Graduate School of Leadership and Innovation, Shizenkan University",大学院大学至善館,Private,私立,東京都中央区日本橋二丁目5番1号 日本橋髙島屋三井ビルディング17階,103-6117,03-6281-9011,Tokyo To,東京都,35.681751,139.773468,2017-08,1,1,True,False,,,,
